date,time,location,region,country,lat,lon,tz_id,temp_c,temp_f,is_day,condition_text,condition_icon,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,windchill_c,windchill_f,heatindex_c,heatindex_f,dewpoint_c,dewpoint_f,will_it_rain,chance_of_rain,will_it_snow,chance_of_snow,vis_km,vis_miles,gust_mph,gust_kph,uv
2025-05-19,2025-05-19 03:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,16.1,61.0,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,8.5,13.7,28,NNE,1021.0,30.14,0.0,0.0,45,3,16.1,61.0,16.1,61.0,16.1,61.0,4.1,39.4,0,0,0,0,10.0,6.0,16.2,26.0,0.0
2025-05-19,2025-05-19 04:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,15.8,60.5,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,8.7,14.0,21,NNE,1021.0,30.14,0.0,0.0,46,3,15.8,60.5,15.8,60.5,15.8,60.5,4.2,39.6,0,0,0,0,10.0,6.0,16.5,26.6,0.0
2025-05-19,2025-05-19 05:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,15.6,60.1,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,8.7,14.0,13,NNE,1021.0,30.15,0.0,0.0,47,3,15.6,60.1,15.6,60.1,15.6,60.1,4.3,39.8,0,0,0,0,10.0,6.0,16.4,26.3,0.0
2025-05-19,2025-05-19 06:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,15.4,59.7,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,8.5,13.7,15,NNE,1021.0,30.16,0.0,0.0,48,3,15.4,59.7,15.4,59.7,15.4,59.7,4.4,39.9,0,0,0,0,10.0,6.0,15.8,25.5,0.0
2025-05-19,2025-05-19 07:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,15.1,59.2,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,7.6,12.2,15,NNE,1022.0,30.17,0.0,0.0,48,3,15.1,59.2,15.1,59.2,15.1,59.2,4.3,39.8,0,0,0,0,10.0,6.0,14.3,23.0,0.0
2025-05-19,2025-05-19 08:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,15.9,60.6,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,7.4,11.9,9,N,1022.0,30.19,0.0,0.0,47,3,15.9,60.6,15.9,60.6,15.9,60.6,4.6,40.4,0,0,0,0,10.0,6.0,12.2,19.6,6.0
2025-05-19,2025-05-19 09:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,17.8,64.0,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,7.6,12.2,354,N,1023.0,30.2,0.0,0.0,43,3,17.8,64.0,17.8,64.0,17.8,64.0,5.1,41.1,0,0,0,0,10.0,6.0,10.0,16.1,6.0
2025-05-19,2025-05-19 10:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,19.4,67.0,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,6.7,10.8,344,NNW,1023.0,30.2,0.0,0.0,41,3,19.4,67.0,19.4,67.0,19.4,67.0,5.9,42.7,0,0,0,0,10.0,6.0,11.0,17.7,6.0
2025-05-19,2025-05-19 11:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,20.9,69.7,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,5.8,9.4,326,NNW,1023.0,30.2,0.0,0.0,44,3,20.9,69.7,20.9,69.7,20.9,69.7,8.2,46.7,0,0,0,0,10.0,6.0,10.9,17.6,7.0
2025-05-19,2025-05-19 12:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,22.9,73.2,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,7.6,12.2,268,W,1022.0,30.19,0.0,0.0,50,3,24.7,76.4,22.9,73.2,24.7,76.4,11.0,51.8,0,0,0,0,10.0,6.0,25.6,41.2,7.0
2025-05-19,2025-05-19 13:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,22.5,72.5,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,11.2,18.0,234,SW,1022.0,30.17,0.0,0.0,53,5,24.6,76.3,22.5,72.5,24.6,76.3,12.6,54.7,0,0,0,0,10.0,6.0,28.6,46.1,7.0
2025-05-19,2025-05-19 14:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,22.4,72.4,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,13.6,22.0,227,SW,1022.0,30.17,0.0,0.0,53,0,24.6,76.3,22.4,72.4,24.6,76.3,12.4,54.3,0,0,0,0,10.0,6.0,26.1,42.0,7.0
2025-05-19,2025-05-19 15:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,22.1,71.8,1,Sunny,//cdn.weatherapi.com/weather/64x64/day/113.png,13.0,20.9,224,SW,1022.0,30.18,0.0,0.0,49,0,24.4,76.0,22.1,71.8,24.4,76.0,11.0,51.8,0,0,0,0,10.0,6.0,25.4,40.8,7.0
2025-05-19,2025-05-19 16:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,21.6,71.0,1,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,13.6,22.0,215,SW,1022.0,30.19,0.1,0.0,50,82,21.6,71.0,21.6,71.0,24.4,75.8,10.9,51.5,1,100,0,0,10.0,6.0,28.2,45.4,6.0
2025-05-19,2025-05-19 17:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,20.4,68.8,1,Patchy rain possible,//cdn.weatherapi.com/weather/64x64/day/176.png,15.2,24.5,199,SSW,1023.0,30.21,0.1,0.0,61,72,20.4,68.8,20.4,68.8,20.4,68.8,12.6,54.7,1,100,0,0,10.0,6.0,25.5,41.1,6.0
2025-05-19,2025-05-19 18:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,18.8,65.8,0,Partly cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,12.6,20.3,183,S,1024.0,30.22,0.0,0.0,73,51,18.8,65.8,18.8,65.8,18.8,65.8,13.8,56.9,0,0,0,0,10.0,6.0,23.3,37.5,0.0
2025-05-19,2025-05-19 19:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,17.9,64.3,0,Cloudy,//cdn.weatherapi.com/weather/64x64/night/119.png,13.3,21.4,173,S,1024.0,30.25,0.0,0.0,72,73,17.9,64.3,17.9,64.3,17.9,64.3,12.8,55.0,0,0,0,0,10.0,6.0,21.7,34.9,0.0
2025-05-19,2025-05-19 20:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,17.0,62.6,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,12.5,20.1,167,SSE,1025.0,30.27,0.0,0.0,71,13,17.0,62.6,17.0,62.6,17.0,62.6,11.7,53.0,0,0,0,0,10.0,6.0,20.6,33.2,0.0
2025-05-19,2025-05-19 21:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,16.3,61.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,13.4,21.6,163,SSE,1026.0,30.29,0.0,0.0,73,9,16.3,61.4,16.3,61.4,16.3,61.4,11.5,52.7,0,0,0,0,10.0,6.0,18.9,30.5,0.0
2025-05-19,2025-05-19 22:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,15.8,60.4,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,11.9,19.1,158,SSE,1026.0,30.31,0.0,0.0,75,9,15.8,60.4,15.8,60.4,15.8,60.4,11.3,52.4,0,0,0,0,10.0,6.0,17.2,27.7,0.0
2025-05-19,2025-05-19 23:00,Perth,Western Australia,Australia,-31.9333,115.8333,Australia/Perth,15.1,59.2,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,10.7,17.3,151,SSE,1027.0,30.33,0.0,0.0,75,10,15.1,59.2,15.1,59.2,15.1,59.2,10.8,51.4,0,0,0,0,10.0,6.0,15.7,25.3,0.0
